video_id,title,comment_text,comment_correct_text,comment_tag,author,published_at,comment_like_count,comment_id,series,extracted_text,ctype_sentiment_label,ctype_sentiment_score
VOEmkMqcxwU ,5년만에 사라진 노치. 기다렸던 아이폰14 프로&프로 맥스 언빡싱과 첫 인상!                                ,충전이 c타입이길 바랫는데 아쉽                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,충전이c타입이길바래엇는데아쉽,"[[('충전', 'NNG'), ('이', 'JKS'), ('c타입', 'NNP'), ('이', 'VCP'), ('기', 'ETN'), ('ᆯ', 'JKO'), ('바래', 'VV'), ('엇', 'EP'), ('는데', 'EC'), ('아쉽', 'VA-I')]]",@cong.e_love                    ,,0.0,UgzBwN3c_wb44BLGzf94AaABAg ,14,충전 이 c타입 이 기 ᆯ 바래 엇 는데 아쉽,0,0.921398401260376
VOEmkMqcxwU ,5년만에 사라진 노치. 기다렸던 아이폰14 프로&프로 맥스 언빡싱과 첫 인상!                                ,"애플은 항상 쉬운 길 놔두고 굳이 힘든길을 아크로바틱하게 지나가는듯. 펀치홀(노치)문제, 프로밑은 120hz 미적용, m1칩 부터만 적용하는 애매한 멀티태스킹, 점점 과해지는 카메라, c타입 등등 당장 애플의 기술력이면 진작에 해결했을 만한 문제들인데 왜이렇게 더디고 애매한 방향으로 해결하는지 모르겠음..                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ","애플은항상쉽은길놔두고굳이힘든길을아크로바틱하게지나가는듯. 다이내믹아일랜드(노치)문제,프로밑은120hz미적용,m1칩부터만적용하는애매한멀티태스킹,점점과하여지는카메라,c타입등등당장애플의기술력이면진작에해결하였을만한문제들인데왜이렇게더디고애매한방향으로해결하는지모르겠음..","[[('애플', 'NNP'), ('은', 'JX'), ('항상', 'MAG'), ('쉽', 'VA-I'), ('은', 'ETM'), ('길', 'NNG'), ('놔두', 'VV'), ('고', 'EC'), ('굳이', 'MAG'), ('힘', 'NNG'), ('든', 'EC'), ('길', 'NNG'), ('을', 'JKO'), ('아크로바틱', 'NNG'), ('하', 'XSA'), ('게', 'EC'), ('지나가', 'VV'), ('는', 'ETM'), ('듯', 'NNB'), ('.', 'SF')], [('다이내믹아일랜드', 'NNP'), ('(', 'SSO'), ('노치', 'NNP'), (')', 'SSC'), ('문제', 'NNG'), (',', 'SP'), ('프로', 'NNG'), ('밑', 'NNG'), ('은', 'JX'), ('120hz', 'NNP'), ('미', 'NNP'), ('적용', 'NNG'), (',', 'SP'), ('m', 'SL'), ('1', 'SN'), ('칩', 'NNG'), ('부터', 'JX'), ('만', 'JX'), ('적용', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('애매', 'XR'), ('하', 'XSA'), ('ᆫ', 'ETM'), ('멀티태스킹', 'NNG'), (',', 'SP'), ('점점', 'MAG'), ('과하', 'VV'), ('여', 'EC'), ('지', 'VX'), ('는', 'ETM'), ('카메라', 'NNG'), (',', 'SP'), ('c타입', 'NNP'), ('등등', 'NNB'), ('당장', 'NNG'), ('애플', 'NNP'), ('의', 'JKG'), ('기술력', 'NNG'), ('이', 'VCP'), ('면', 'EC'), ('진작에', 'MAG'), ('해결', 'NNG'), ('하', 'XSV'), ('였', 'EP'), ('을', 'ETM'), ('만', 'NNB'), ('하', 'XSA'), ('ᆫ', 'ETM'), ('문제', 'NNG'), ('들', 'XSN'), ('이', 'VCP'), ('ᆫ데', 'EC'), ('왜', 'MAG'), ('이렇', 'VA-I'), ('게', 'EC'), ('더디', 'VA'), ('고', 'EC'), ('애매', 'XR'), ('하', 'XSA'), ('ᆫ', 'ETM'), ('방향', 'NNG'), ('으로', 'JKB'), ('해결', 'NNG'), ('하', 'XSV'), ('는지', 'EC'), ('모르', 'VV'), ('겠', 'EP'), ('음', 'EF'), ('..', 'SF')]]",@user-vb2hx1iq6c                ,,0.0,UgzuMKwzMKSxkHNVjoN4AaABAg ,14,"다이내믹아일랜드 ( 노치 ) 문제 , 프로 밑 은 120hz 미 적용 , m 1 칩 부터 만 적용 하 는 애매 하 ᆫ 멀티태스킹 , 점점 과하 여 지 는 카메라 , c타입 등등 당장 애플 의 기술력 이 면 진작에 해결 하 였 을 만 하 ᆫ 문제 들 이 ᆫ데 왜 이렇 게 더디 고 애매 하 ᆫ 방향 으로 해결 하 는지 모르 겠 음 ..",0,0.9851276278495789
VOEmkMqcxwU ,5년만에 사라진 노치. 기다렸던 아이폰14 프로&프로 맥스 언빡싱과 첫 인상!                                ,c타입 포트랑 3.5mm 잭을 저기 박아두네                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,c타입포트랑3.5mm잭을저기박아두네,"[[('c타입', 'NNP'), ('포트랑', 'NNP'), ('3.5', 'SN'), ('mm', 'SL'), ('잭', 'NNP'), ('을', 'JKO'), ('저기', 'MAG'), ('박', 'VV'), ('아', 'EC'), ('두', 'VX'), ('네', 'EF')]]",@user-nj3xy1do8x                ,,0.0,UgwNg2D34PyoGr1Gxrl4AaABAg ,14,c타입 포트랑 3.5 mm 잭 을 저기 박 아 두 네,1,0.5930959582328796
VOEmkMqcxwU ,5년만에 사라진 노치. 기다렸던 아이폰14 프로&프로 맥스 언빡싱과 첫 인상!                                ,"저도 지금 13프로, 폴드4 쓰고 있는데 이번 14은 c타입 안들어간게 너무 커서 암만 다이내믹 아일랜드 이쁘고 잘나왔다고 해도 바꾸기 망설여지네요                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ","저도지금13프로,폴드4쓰고있는데이번14은c타입안들어간것이너무크어서암만다이내믹아일랜드이쁘고잘나오았다고하여도바꾸기망설이어지네요","[[('저', 'NP'), ('도', 'JX'), ('지금', 'MAG'), ('13', 'SN'), ('프로', 'NNG'), (',', 'SP'), ('폴드4', 'NNG'), ('쓰', 'VV'), ('고', 'EC'), ('있', 'VX'), ('는데', 'EC'), ('이번', 'NNG'), ('14', 'SN'), ('은', 'JX'), ('c타입', 'NNP'), ('안', 'NNG'), ('들어가', 'VV'), ('ᆫ', 'ETM'), ('것', 'NNB'), ('이', 'JKS'), ('너무', 'MAG'), ('크', 'VA'), ('어서', 'EC'), ('암만', 'MAG'), ('다이내믹', 'NNG'), ('아일랜드', 'NNP'), ('이쁘', 'VA'), ('고', 'EC'), ('잘', 'MAG'), ('나오', 'VV'), ('았', 'EP'), ('다고', 'EC'), ('하', 'VV'), ('여도', 'EC'), ('바꾸', 'VV'), ('기', 'ETN'), ('망설이', 'VV'), ('어', 'EC'), ('지', 'VX'), ('네요', 'EF')]]",@jes131313                      ,,0.0,Ugy4ZD7I1kZij5d4hzV4AaABAg ,14,"저 도 지금 13 프로 , 폴드4 쓰 고 있 는데 이번 14 은 c타입 안 들어가 ᆫ 것 이 너무 크 어서 암만 다이내믹 아일랜드 이쁘 고 잘 나오 았 다고 하 여도 바꾸 기 망설이 어 지 네요",1,0.6390882134437561
VOEmkMqcxwU ,5년만에 사라진 노치. 기다렸던 아이폰14 프로&프로 맥스 언빡싱과 첫 인상!                                ,환경보호한다며 충전기는 빼면서 c타입은 죽어도 못 넣어주는 이상한 회사                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,환경보호한다며충전기는빼면서c타입은죽어도못넣어주는이상한회사,"[[('환경', 'NNG'), ('보호', 'NNG'), ('하', 'XSV'), ('ᆫ다며', 'EC'), ('충전기', 'NNP'), ('는', 'JX'), ('빼', 'VV'), ('면서', 'EC'), ('c타입', 'NNP'), ('은', 'JX'), ('죽', 'VV'), ('어도', 'EC'), ('못', 'MAG'), ('넣', 'VV'), ('어', 'EC'), ('주', 'VX'), ('는', 'ETM'), ('이상', 'NNG'), ('하', 'XSA'), ('ᆫ', 'ETM'), ('회사', 'NNG')]]",@theduck3311                    ,,8.0,UgxAwhnBfEDW9nI0ZGN4AaABAg ,14,환경 보호 하 ᆫ다며 충전기 는 빼 면서 c타입 은 죽 어도 못 넣 어 주 는 이상 하 ᆫ 회사,0,0.9256361126899719
VOEmkMqcxwU ,5년만에 사라진 노치. 기다렸던 아이폰14 프로&프로 맥스 언빡싱과 첫 인상!                                ,아이폰15는 용량 256gb부터 출시하고 c타입으로 바뀌고 칩셋업그레이드 되는거말고 없으려나                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,아이폰15는용량256gb부터출시하고c타입으로바뀌고칩셋업그레이드되는거말고없으려나,"[[('아이폰', 'NNP'), ('15', 'SN'), ('는', 'JX'), ('용량', 'NNG'), ('256', 'SN'), ('gb', 'SL'), ('부터', 'JX'), ('출시', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('c타입', 'NNP'), ('으로', 'JKB'), ('바뀌', 'VV'), ('고', 'EC'), ('칩셋', 'NNP'), ('업그레이드', 'NNG'), ('되', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('말', 'VV'), ('고', 'EC'), ('없', 'VA'), ('으려나', 'EF')]]",@user-vz4td5ml9j                ,,0.0,UgxUr9ogxfvTQNfM6gR4AaABAg ,14,아이폰 15 는 용량 256 gb 부터 출시 하 고 c타입 으로 바뀌 고 칩셋 업그레이드 되 는 거 말 고 없 으려나,0,0.630202054977417
VOEmkMqcxwU ,5년만에 사라진 노치. 기다렸던 아이폰14 프로&프로 맥스 언빡싱과 첫 인상!                                ,확실히 무조건 새로운 기기어야 하는 사람이거나 카메라나 동영상에 목숨건게 아니면 일반적인 사람들은 현재 12를 써도 딱히 문제될게 없을 정도로 큰 변화가 없네요..이번 아이폰도 거르고 c타입으로 바뀌는 다음에 사야할듯..                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,확실히무조건새롭은기기이어야하는사람이거나카메라나동영상에목숨걸ᆫ게아니면일반적인사람들은현재12를쓰어도딱히문제될것이없을정도로큰변화가없네요.. 이번아이폰도거르고c타입으로바뀌는다음에사아야할듯..,"[[('확실히', 'MAG'), ('무조건', 'MAG'), ('새롭', 'VA-I'), ('은', 'ETM'), ('기기', 'NNG'), ('이', 'VCP'), ('어야', 'EC'), ('하', 'VX'), ('는', 'ETM'), ('사람', 'NNG'), ('이', 'VCP'), ('거나', 'EC'), ('카메라', 'NNG'), ('나', 'JC'), ('동영상', 'NNG'), ('에', 'JKB'), ('목숨', 'NNG'), ('걸', 'VV'), ('ᆫ게', 'EC'), ('아니', 'VCN'), ('면', 'EC'), ('일반', 'NNG'), ('적', 'XSN'), ('이', 'VCP'), ('ᆫ', 'ETM'), ('사람', 'NNG'), ('들', 'XSN'), ('은', 'JX'), ('현재', 'MAG'), ('12', 'SN'), ('를', 'JKO'), ('쓰', 'VV'), ('어도', 'EC'), ('딱히', 'MAG'), ('문제', 'NNG'), ('되', 'XSV'), ('ᆯ', 'ETM'), ('것', 'NNB'), ('이', 'JKS'), ('없', 'VA'), ('을', 'ETM'), ('정도', 'NNG'), ('로', 'JKB'), ('크', 'VA'), ('ᆫ', 'ETM'), ('변화', 'NNG'), ('가', 'JKS'), ('없', 'VA'), ('네요', 'EF'), ('..', 'SF')], [('이번', 'NNG'), ('아이폰', 'NNP'), ('도', 'JX'), ('거르', 'VV'), ('고', 'EC'), ('c타입', 'NNP'), ('으로', 'JKB'), ('바뀌', 'VV'), ('는', 'ETM'), ('다음', 'NNG'), ('에', 'JKB'), ('사', 'VV'), ('아야', 'EC'), ('하', 'VX'), ('ᆯ', 'ETM'), ('듯', 'NNB'), ('..', 'SF')]]",@user-wb3wv5ee6j                ,,11.0,UgzozCr-rBsGnpZcYOZ4AaABAg ,14,이번 아이폰 도 거르 고 c타입 으로 바뀌 는 다음 에 사 아야 하 ᆯ 듯 ..,1,0.548661470413208
VOEmkMqcxwU ,5년만에 사라진 노치. 기다렸던 아이폰14 프로&프로 맥스 언빡싱과 첫 인상!                                ,님덜 아이폰 15에 c타입을 넣는다고 하더라도 그거 말고는 바뀌는 게 없을꺼에요 걍 14프로 사세요                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,님덜아이폰15에c타입을넣는다고하더라도그거말고는바뀌는것이없을꺼이에요 걍14프로사세요,"[[('님', 'NNG'), ('덜', 'XSN'), ('아이폰', 'NNP'), ('15', 'SN'), ('에', 'JKB'), ('c타입', 'NNP'), ('을', 'JKO'), ('넣', 'VV'), ('는다고', 'EC'), ('하', 'VV'), ('더라도', 'EC'), ('그거', 'NP'), ('말', 'VV'), ('고', 'EC'), ('는', 'JX'), ('바뀌', 'VV'), ('는', 'ETM'), ('것', 'NNB'), ('이', 'JKS'), ('없', 'VA'), ('을', 'ETM'), ('꺼', 'NNB'), ('이', 'VCP'), ('에요', 'EF')], [('걍', 'MAG'), ('14', 'SN'), ('프로', 'NNG'), ('사', 'VV'), ('세요', 'EF')]]",@emforhs1313                    ,,2.0,UgwBRiqmAWeFN8e8ewJ4AaABAg ,14,님 덜 아이폰 15 에 c타입 을 넣 는다고 하 더라도 그거 말 고 는 바뀌 는 것 이 없 을 꺼 이 에요,0,0.849494457244873
losX69nFmA4 ,이번 건 진짜 업데이트 할만합니다. AI 기능이 사기적으로 좋아진 iOS 16 Beta 1 달라진 13가지!             ,아이폰 신제품이 c타입케이블으로 바뀔때까지 쓸생각으로 지금 사면 좋을 모델은?!?!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,아이폰신제품이c타입케이블으로바뀔때까지쓸생각으로지금사면좋을모델은?!?!,"[[('아이폰', 'NNP'), ('신', 'XPN'), ('제품', 'NNG'), ('이', 'JKS'), ('c타입', 'NNP'), ('케이블', 'NNG'), ('으로', 'JKB'), ('바뀌', 'VV'), ('ᆯ', 'ETM'), ('때', 'NNG'), ('까지', 'JX'), ('쓰', 'VV'), ('ᆯ', 'ETM'), ('생각', 'NNG'), ('으로', 'JKB'), ('지금', 'MAG'), ('사', 'VV'), ('면', 'EC'), ('좋', 'VA'), ('을', 'ETM'), ('모델', 'NNG'), ('은', 'JX'), ('?!?!', 'SF')]]",@Jimini444                      ,,0.0,Ugx-XEwbbcx1T5x8uVZ4AaABAg ,iOS16,아이폰 신 제품 이 c타입 케이블 으로 바뀌 ᆯ 때 까지 쓰 ᆯ 생각 으로 지금 사 면 좋 을 모델 은 ?!?!,1,0.9516257643699646
losX69nFmA4 ,이번 건 진짜 업데이트 할만합니다. AI 기능이 사기적으로 좋아진 iOS 16 Beta 1 달라진 13가지!             ,usb-c타입이나 얼릉 좀..........                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,usb-c타입이나얼릉좀..........,"[[('usb', 'SL'), ('-', 'SO'), ('c타입', 'NNP'), ('이나', 'JC'), ('얼릉', 'MAG'), ('좀', 'MAG'), ('..........', 'SF')]]",@user-cx9mr8hg5y                ,,0.0,UgzvB2HiFP5QUVm8v9B4AaABAg ,iOS16,usb - c타입 이나 얼릉 좀 ..........,1,0.5131065845489502
losX69nFmA4 ,이번 건 진짜 업데이트 할만합니다. AI 기능이 사기적으로 좋아진 iOS 16 Beta 1 달라진 13가지!             ,화면 가로 페이스아이디 드디어....근데 난 12프로라 못쓰네...15 프로 c타입으로 나올때 바꿔야지...                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,화면가로페이스아이디드디어.... 근데난12프로이라못쓰네...15프로c타입으로나올때바꾸어야지...,"[[('화면', 'NNG'), ('가', 'NNG'), ('로', 'JKB'), ('페이스아이디', 'NNG'), ('드디어', 'MAG'), ('....', 'SF')], [('근데', 'MAJ'), ('나', 'NP'), ('ᆫ', 'JX'), ('12', 'SN'), ('프로', 'NNG'), ('이', 'VCP'), ('라', 'EC'), ('못쓰', 'VV'), ('네', 'EF'), ('...', 'SF'), ('15', 'SN'), ('프로', 'NNG'), ('c타입', 'NNP'), ('으로', 'JKB'), ('나오', 'VV'), ('ᆯ', 'ETM'), ('때', 'NNG'), ('바꾸', 'VV'), ('어야지', 'EF'), ('...', 'SF')]]",@인과관계                       ,,0.0,Ugz7djjcd3c9UG-kK4R4AaABAg ,iOS16,근데 나 ᆫ 12 프로 이 라 못쓰 네 ... 15 프로 c타입 으로 나오 ᆯ 때 바꾸 어야지 ...,0,0.7679388523101807
losX69nFmA4 ,이번 건 진짜 업데이트 할만합니다. AI 기능이 사기적으로 좋아진 iOS 16 Beta 1 달라진 13가지!             ,뭐야 왤케 신박해 겁나 유용하면서 신박해 아~~~주좋네? c타입아이폰나올때까지 못기다리겠는걸...?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,뭐이야 왤케신박하여겁나유용하면서신박해아~~~주좋네?? c타입아이폰나올때까지못기다리겠는걸...??,"[[('뭐', 'NP'), ('이', 'VCP'), ('야', 'EF')], [('왤케', 'NNP'), ('신', 'XPN'), ('박', 'NNG'), ('하', 'XSV'), ('여', 'EC'), ('겁나', 'MAG'), ('유용', 'NNG'), ('하', 'XSV'), ('면서', 'EC'), ('신', 'XPN'), ('박해', 'NNG'), ('아', 'IC'), ('~~~', 'SO'), ('주', 'NNG'), ('좋', 'VA'), ('네', 'EF'), ('??', 'SF')], [('c타입', 'NNP'), ('아이폰', 'NNP'), ('나오', 'VV'), ('ᆯ', 'ETM'), ('때', 'NNG'), ('까지', 'JX'), ('못', 'MAG'), ('기다리', 'VV'), ('겠', 'EP'), ('는걸', 'EF'), ('...??', 'SF')]]",@HJ-fi8gx                       ,,1.0,Ugzl79Sl5UpET8GRIaR4AaABAg ,iOS16,c타입 아이폰 나오 ᆯ 때 까지 못 기다리 겠 는걸 ...??,0,0.5742716789245605
losX69nFmA4 ,이번 건 진짜 업데이트 할만합니다. AI 기능이 사기적으로 좋아진 iOS 16 Beta 1 달라진 13가지!             ,과연 14에 c타입이 적용될련지...😉                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,과연14에c타입이적용될련지... 😉,"[[('과연', 'MAG'), ('14', 'SN'), ('에', 'JKB'), ('c타입', 'NNP'), ('이', 'JKS'), ('적용', 'NNG'), ('되', 'XSV'), ('ᆯ', 'ETM'), ('련', 'NNG'), ('지', 'XSN'), ('...', 'SF')], [('😉', 'W_EMOJI')]]",@always7731                     ,,0.0,UgzPK5LDHgIEuBFKvqV4AaABAg ,iOS16,과연 14 에 c타입 이 적용 되 ᆯ 련 지 ...,0,0.6766868829727173
losX69nFmA4 ,이번 건 진짜 업데이트 할만합니다. AI 기능이 사기적으로 좋아진 iOS 16 Beta 1 달라진 13가지!             ,"가로 face id, 잠금화면 하단의 위젯을 보니 드디어 ios도 큰 화면을 제대로 이용하려는 노력을 하는것 같아서 좋네요....이대로 c타입까지 들어오면 저도 갤럭시에서.....                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ","가로페이스아이디,잠금화면하단의위젯을보니드디어ios도큰화면을제대로이용하려는노력을하는것같아서좋네요.... 이대로c타입까지들어오면저도갤럭시에서.....","[[('가로', 'NNG'), ('페이스아이디', 'NNG'), (',', 'SP'), ('잠금화면', 'NNG'), ('하단', 'NNG'), ('의', 'JKG'), ('위젯', 'NNP'), ('을', 'JKO'), ('보', 'VV'), ('니', 'EC'), ('드디어', 'MAG'), ('ios', 'SL'), ('도', 'JX'), ('크', 'VA'), ('ᆫ', 'ETM'), ('화면', 'NNG'), ('을', 'JKO'), ('제대로', 'MAG'), ('이용', 'NNG'), ('하', 'XSV'), ('려는', 'ETM'), ('노력', 'NNG'), ('을', 'JKO'), ('하', 'VV'), ('는', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아서', 'EC'), ('좋', 'VA'), ('네요', 'EF'), ('....', 'SF')], [('이대로', 'MAG'), ('c타입', 'NNP'), ('까지', 'JX'), ('들어오', 'VV'), ('면', 'EC'), ('저', 'NP'), ('도', 'JX'), ('갤럭시', 'NNP'), ('에서', 'JKB'), ('.....', 'SF')]]",@insertnickhere5022             ,,9.0,UgyFXy9H-0KQm9bac994AaABAg ,iOS16,이대로 c타입 까지 들어오 면 저 도 갤럭시 에서 .....,0,0.6904098987579346
-MQhpM8Chwo ,라이트닝 없어짐? 노치 사라짐? 사이즈 바뀜? 알짜배기만 모은 애플 아이폰14 디자인&스펙 관련 루머 총정리! ,"진짜 궁금한게 왜 다들 라이트닝 을 c타입으로 변경할걸 원하는건가요? 저는 애플 제품을 주로 사용해서 그런지 딱히 불편한건 없습니다, 오히려 라이트닝이 충전구멍 청소도 c타입에 비해 수월하지 않나요?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ","진짜궁금한것이왜다들라이트닝을c타입으로변경할걸원하는거인가요? 저는애플제품을주로사용하여서그렇ᆫ지딱히불편한건없습니다,오히려라이트닝이충전구멍청소도c타입에비하여수월하지않나요?","[[('진짜', 'MAG'), ('궁금하', 'VA'), ('ᆫ', 'ETM'), ('것', 'NNB'), ('이', 'JKS'), ('왜', 'MAG'), ('다', 'MAG'), ('들', 'XSN'), ('라이트닝', 'NNG'), ('을', 'JKO'), ('c타입', 'NNP'), ('으로', 'JKB'), ('변경', 'NNG'), ('하', 'XSV'), ('ᆯ', 'ETM'), ('거', 'NNB'), ('ᆯ', 'JKO'), ('원', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('ᆫ가', 'EF'), ('요', 'JX'), ('?', 'SF')], [('저', 'NP'), ('는', 'JX'), ('애플', 'NNP'), ('제품', 'NNG'), ('을', 'JKO'), ('주로', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('여서', 'EC'), ('그렇', 'VA-I'), ('ᆫ지', 'EC'), ('딱히', 'MAG'), ('불편', 'NNG'), ('하', 'XSA'), ('ᆫ', 'ETM'), ('거', 'NNB'), ('ᆫ', 'JX'), ('없', 'VA'), ('습니다', 'EC'), (',', 'SP'), ('오히려', 'MAG'), ('라이트닝', 'NNG'), ('이', 'JKS'), ('충전', 'NNG'), ('구멍', 'NNG'), ('청소', 'NNG'), ('도', 'JX'), ('c타입', 'NNP'), ('에', 'JKB'), ('비하', 'VV'), ('여', 'EC'), ('수월', 'XR'), ('하', 'XSA'), ('지', 'EC'), ('않', 'VX'), ('나요', 'EF'), ('?', 'SF')]]",@jeromelee8298                  ,,0.0,UgyW_8hBYDZyZNDjKIN4AaABAg ,14,"진짜 궁금하 ᆫ 것 이 왜 다 들 라이트닝 을 c타입 으로 변경 하 ᆯ 거 ᆯ 원 하 는 거 이 ᆫ가 요 ? 저 는 애플 제품 을 주로 사용 하 여서 그렇 ᆫ지 딱히 불편 하 ᆫ 거 ᆫ 없 습니다 , 오히려 라이트닝 이 충전 구멍 청소 도 c타입 에 비하 여 수월 하 지 않 나요 ?",1,0.6610192656517029
-MQhpM8Chwo ,라이트닝 없어짐? 노치 사라짐? 사이즈 바뀜? 알짜배기만 모은 애플 아이폰14 디자인&스펙 관련 루머 총정리! ,?:자 아이폰에 라이트닝 케이블은 넣어드리겠습니다 앱등이:라이트닝 케이블 개구리네 c타입으로 바꿔죠! ?:라이트닝 케이블을 넣어줘도 싫어 하길래 케이블을 뺏습니다!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,???: 자아이폰에라이트닝케이블은넣어드리겠습니다 앱등이:라이트닝케이블구리네 c타입으로바꾸어주어! ???:라이트닝케이블을넣어주어도싫어하길래케이블을뺏습니다!,"[[('???', 'SF'), (':', 'SP')], [('자', 'IC'), ('아이폰', 'NNP'), ('에', 'JKB'), ('라이트닝', 'NNG'), ('케이블', 'NNG'), ('은', 'JX'), ('넣', 'VV'), ('어', 'EC'), ('드리', 'VX'), ('겠', 'EP'), ('습니다', 'EF')], [('앱등이', 'NNG'), (':', 'SP'), ('라이트닝', 'NNG'), ('케이블', 'NNG'), ('구리', 'VA'), ('네', 'EF')], [('c타입', 'NNP'), ('으로', 'JKB'), ('바꾸', 'VV'), ('어', 'EC'), ('주', 'VX'), ('어', 'EF'), ('!', 'SF')], [('???', 'SF'), (':', 'SP'), ('라이트닝', 'NNG'), ('케이블', 'NNG'), ('을', 'JKO'), ('넣', 'VV'), ('어', 'EC'), ('주', 'VX'), ('어도', 'EC'), ('싫', 'VA'), ('어', 'EC'), ('하', 'VX'), ('길래', 'EC'), ('케이블', 'NNG'), ('을', 'JKO'), ('뺏', 'VV-R'), ('습니다', 'EF'), ('!', 'SF')]]",@user-py3pe1kg3f                ,,1.0,UgwgZhjR_Icyw8bdW_Z4AaABAg ,14,c타입 으로 바꾸 어 주 어 !,1,0.538776695728302
-MQhpM8Chwo ,라이트닝 없어짐? 노치 사라짐? 사이즈 바뀜? 알짜배기만 모은 애플 아이폰14 디자인&스펙 관련 루머 총정리! ,진짜 할 수 있으면서 배짱장사하는게 너무 아쉽네....삼성이 갑자기 미친 라인업 들고 오지 않는 이상은 앞으로 c타입이나 120hz 모두 적용되려면 몇년은 기다려야할듯                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,진짜할수있으면서배짱장사하는것이너무아쉽네.... 삼성이갑자기미친라인업들고오지않는이상은앞으로c타입이나120hz모두적용되려면몇년은기다리어야할듯,"[[('진짜', 'MAG'), ('하', 'VV'), ('ᆯ', 'ETM'), ('수', 'NNB'), ('있', 'VA'), ('으면서', 'EC'), ('배짱', 'NNG'), ('장사', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('것', 'NNB'), ('이', 'JKS'), ('너무', 'MAG'), ('아쉽', 'VA-I'), ('네', 'EF'), ('....', 'SF')], [('삼성', 'NNP'), ('이', 'JKS'), ('갑자기', 'MAG'), ('미치', 'VV'), ('ᆫ', 'ETM'), ('라인업', 'NNG'), ('들', 'VV'), ('고', 'EC'), ('오', 'VV'), ('지', 'EC'), ('않', 'VX'), ('는', 'ETM'), ('이상', 'NNG'), ('은', 'JX'), ('앞', 'NNG'), ('으로', 'JKB'), ('c타입', 'NNP'), ('이나', 'JC'), ('120hz', 'NNP'), ('모두', 'MAG'), ('적용', 'NNG'), ('되', 'XSV'), ('려면', 'EC'), ('몇', 'MM'), ('년', 'NNB'), ('은', 'JX'), ('기다리', 'VV'), ('어야', 'EC'), ('하', 'VX'), ('ᆯ', 'ETM'), ('듯', 'NNB')]]",@_KD6-3.7                       ,,0.0,UgzbRMup9xSSQS8Ba8Z4AaABAg ,14,삼성 이 갑자기 미치 ᆫ 라인업 들 고 오 지 않 는 이상 은 앞 으로 c타입 이나 120hz 모두 적용 되 려면 몇 년 은 기다리 어야 하 ᆯ 듯,1,0.524570107460022
